ALIM_CODE;FOOD_LABEL;indic_combl;LB;UB;MB;CONST_CODE;CONST_LABEL
2006;Jus de carotte, pur jus;0;0;0;0;51200;retinol_mcg
2006;Jus de carotte, pur jus;0;9300;9300;9300;51330;beta_carotene_mcg
2006;Jus de carotte, pur jus;0;0;0;0;52100;vitamine_d_mcg
2006;Jus de carotte, pur jus;0;1,16;1,16;1,16;53100;vitamine_e_mg
2006;Jus de carotte, pur jus;0;15,5;15,5;15,5;54101;vitamine_k1_mcg
2006;Jus de carotte, pur jus;1;0;0;0;54104;vitamine_k2_mcg
2006;Jus de carotte, pur jus;0;8,5;8,5;8,5;55100;vitamine_c_mg
2006;Jus de carotte, pur jus;0;0,092;0,092;0,092;56100;vitamine_b1_mg
2006;Jus de carotte, pur jus;0;0,055;0,055;0,055;56200;vitamine_b2_mg
2006;Jus de carotte, pur jus;0;0,39;0,39;0,39;56310;vitamine_b3_mg
2006;Jus de carotte, pur jus;0;0,23;0,23;0,23;56400;vitamine_b5_mg
2006;Jus de carotte, pur jus;0;0,22;0,22;0,22;56500;vitamine_b6_mg
2006;Jus de carotte, pur jus;0;0;0;0;56600;vitamine_b12_mcg
2006;Jus de carotte, pur jus;0;4;4;4;56700;vitamine_b9_mcg
2006;Jus de carotte, pur jus;0;0;0;0;60000;alcool_g
2006;Jus de carotte, pur jus;1;2,94;2,94;2,94;65000;acides_organiques_g
2006;Jus de carotte, pur jus;0;0;0;0;75100;cholesterol_mg
2007;Jus de citron, maison;1;123;123;123;332;nrj_kj
2007;Jus de citron, maison;1;28,8;28,8;28,8;333;nrj_kcal
2007;Jus de citron, maison;0;91,5;91,5;91,5;400;eau_g
2007;Jus de citron, maison;0;0,0065;0,0065;0,0065;10004;sel_g
2007;Jus de citron, maison;0;2,62;2,62;2,62;10110;sodium_mg
2007;Jus de citron, maison;0;5,99;5,99;5,99;10120;magnesium_mg
2007;Jus de citron, maison;0;14,5;14,5;14,5;10150;phosphore_mg
2007;Jus de citron, maison;0;132;132;132;10190;potassium_mg
2007;Jus de citron, maison;0;12,4;12,4;12,4;10200;calcium_mg
2007;Jus de citron, maison;0;0,008;0,008;0,008;10251;manganese_mg
2007;Jus de citron, maison;0;0,24;0,24;0,24;10260;fer_mg
2007;Jus de citron, maison;0;0,042;0,042;0,042;10290;cuivre_mg
2007;Jus de citron, maison;0;0,049;0,049;0,049;10300;zinc_mg
2007;Jus de citron, maison;0;0;2,2;1,1;10340;selenium_mcg
2007;Jus de citron, maison;0;0,6;0,6;0,6;10530;iode_mcg
2007;Jus de citron, maison;0;0,49;0,49;0,49;25000;proteines_g
2007;Jus de citron, maison;0;2,41;2,41;2,41;31000;glucides_g
2007;Jus de citron, maison;0;2,06;2,06;2,06;32000;sucres_g
2007;Jus de citron, maison;0;1;1;1;32210;fructose_g
2007;Jus de citron, maison;0;0;0;0;32220;galactose_g
2007;Jus de citron, maison;0;0,75;0,75;0,75;32250;glucose_g
2007;Jus de citron, maison;0;0;0;0;32410;lactose_g
2007;Jus de citron, maison;0;0;0;0;32430;maltose_g
2007;Jus de citron, maison;0;0,32;0,32;0,32;32480;saccharose_g
2007;Jus de citron, maison;0;0;0;0;33110;amidon_g
2007;Jus de citron, maison;1;0;0;0;34000;polyols_g
2007;Jus de citron, maison;0;0,3;0,3;0,3;34100;fibres_g
2007;Jus de citron, maison;0;0,24;0,24;0,24;40000;lipides_g
2007;Jus de citron, maison;0;0,04;0,04;0,04;40302;ags_g
2007;Jus de citron, maison;0;0,006;0,006;0,006;40303;agmi_g
2007;Jus de citron, maison;0;0,021;0,021;0,021;40304;agpi_g
2007;Jus de citron, maison;0;0;0;0;40400;ag_04_0_g
2007;Jus de citron, maison;0;0;0;0;40600;ag_06_0_g
2007;Jus de citron, maison;0;0;0;0;40800;ag_08_0_g
2007;Jus de citron, maison;0;0,02;0,02;0,02;41000;ag_10_0_g
2007;Jus de citron, maison;0;0,001;0,001;0,001;41200;ag_12_0_g
2007;Jus de citron, maison;0;0,002;0,002;0,002;41400;ag_14_0_g
2007;Jus de citron, maison;0;0,012;0,012;0,012;41600;ag_16_0_g
2007;Jus de citron, maison;0;0,004;0,004;0,004;41800;ag_18_0_g
2007;Jus de citron, maison;0;0,004;0,004;0,004;41819;ag_18_1_ole_g
2007;Jus de citron, maison;0;0,012;0,012;0,012;41826;ag_18_2_lino_g
2007;Jus de citron, maison;0;0,009;0,009;0,009;41833;ag_18_3_a_lino_g
2007;Jus de citron, maison;1;0;0;0;42046;ag_20_4_ara_g
2007;Jus de citron, maison;0;0;0;0;42053;ag_20_5_epa_g
2007;Jus de citron, maison;0;0;0;0;42263;ag_20_6_dha_g
2007;Jus de citron, maison;0;0;0;0;51200;retinol_mcg
2007;Jus de citron, maison;0;1;1;1;51330;beta_carotene_mcg
2007;Jus de citron, maison;0;0;0;0;52100;vitamine_d_mcg
2007;Jus de citron, maison;0;0,095;0,095;0,095;53100;vitamine_e_mg
2007;Jus de citron, maison;0;0;0;0;54101;vitamine_k1_mcg
2007;Jus de citron, maison;1;0;0;0;54104;vitamine_k2_mcg
2007;Jus de citron, maison;0;42,4;42,4;42,4;55100;vitamine_c_mg
2007;Jus de citron, maison;0;0,022;0,022;0,022;56100;vitamine_b1_mg
2007;Jus de citron, maison;0;0,013;0,013;0,013;56200;vitamine_b2_mg
2007;Jus de citron, maison;0;0,096;0,096;0,096;56310;vitamine_b3_mg
2007;Jus de citron, maison;0;0,12;0,12;0,12;56400;vitamine_b5_mg
2007;Jus de citron, maison;0;0,048;0,048;0,048;56500;vitamine_b6_mg
2007;Jus de citron, maison;0;0;0;0;56600;vitamine_b12_mcg
2007;Jus de citron, maison;0;13,5;13,5;13,5;56700;vitamine_b9_mcg
2007;Jus de citron, maison;0;0;0;0;60000;alcool_g
2007;Jus de citron, maison;0;4,8;4,8;4,8;65000;acides_organiques_g
2007;Jus de citron, maison;0;0;0;0;75100;cholesterol_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;226;226;226;332;nrj_kj
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;53,2;53,2;53,2;333;nrj_kcal
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;86,4;86,4;86,4;400;eau_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,0075;0,0075;0,0075;10004;sel_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;2;2;2;10110;sodium_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;8,31;8,31;8,31;10120;magnesium_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;10,9;10,9;10,9;10150;phosphore_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;132;132;132;10190;potassium_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;12,8;12,8;12,8;10200;calcium_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,035;0,035;0,035;10251;manganese_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,1;0,1;0,1;10260;fer_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,043;0,043;0,043;10290;cuivre_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,034;0,034;0,034;10300;zinc_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,36;0,36;0,36;10340;selenium_mcg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;5,43;5,43;5,43;10530;iode_mcg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,5;0,5;0,5;25000;proteines_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;12,8;12,8;12,8;31000;glucides_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;11,2;11,2;11,2;32000;sucres_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0,96;0,96;0,96;32210;fructose_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;32220;galactose_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0,95;0,95;0,95;32250;glucose_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0,2;0,1;32410;lactose_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0,1;0,05;32430;maltose_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;2,53;2,53;2,53;32480;saccharose_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0;0;0;33110;amidon_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0,0032;0,0032;0,0032;34000;polyols_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0;0;0;34100;fibres_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0;0;0;40000;lipides_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0;0;0;40302;ags_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;40303;agmi_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;40304;agpi_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;40400;ag_04_0_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;40600;ag_06_0_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;40800;ag_08_0_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;41000;ag_10_0_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;41200;ag_12_0_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;41400;ag_14_0_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;41600;ag_16_0_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;41800;ag_18_0_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;41819;ag_18_1_ole_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;41826;ag_18_2_lino_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;41833;ag_18_3_a_lino_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;42046;ag_20_4_ara_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;42053;ag_20_5_epa_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;42263;ag_20_6_dha_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0;0;0;51200;retinol_mcg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;75;75;75;51330;beta_carotene_mcg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0;0;0;52100;vitamine_d_mcg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;1;1;1;53100;vitamine_e_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;54101;vitamine_k1_mcg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);1;0;0;0;54104;vitamine_k2_mcg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;12;12;12;55100;vitamine_c_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,17;0,17;0,17;56100;vitamine_b1_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,019;0,019;0,019;56200;vitamine_b2_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;2,4;2,4;2,4;56310;vitamine_b3_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,9;0,9;0,9;56400;vitamine_b5_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,21;0,21;0,21;56500;vitamine_b6_mg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,38;0,38;0,38;56600;vitamine_b12_mcg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;30;30;30;56700;vitamine_b9_mcg
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0,0034;0,0034;0,0034;60000;alcool_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0;0;0;65000;acides_organiques_g
2008;Cocktail sans alcool (� base de jus de fruits et de sirop);0;0;0;0;75100;cholesterol_mg
2028;Jus de citron, pur jus;1;124;124;124;332;nrj_kj
2028;Jus de citron, pur jus;1;29,4;29,4;29,4;333;nrj_kcal
2028;Jus de citron, pur jus;0;92,5;92,5;92,5;400;eau_g
2028;Jus de citron, pur jus;0;0,053;0,053;0,053;10004;sel_g
2028;Jus de citron, pur jus;0;21;21;21;10110;sodium_mg
2028;Jus de citron, pur jus;0;8;8;8;10120;magnesium_mg
2028;Jus de citron, pur jus;0;9;9;9;10150;phosphore_mg
2028;Jus de citron, pur jus;0;102;102;102;10190;potassium_mg
2028;Jus de citron, pur jus;0;11;11;11;10200;calcium_mg
2028;Jus de citron, pur jus;0;0,02;0,02;0,02;10251;manganese_mg
2028;Jus de citron, pur jus;0;0,13;0,13;0,13;10260;fer_mg
2028;Jus de citron, pur jus;0;0,037;0,037;0,037;10290;cuivre_mg
2028;Jus de citron, pur jus;0;0,06;0,06;0,06;10300;zinc_mg
2028;Jus de citron, pur jus;1;1,1;10;3,05;10340;selenium_mcg
2028;Jus de citron, pur jus;1;1;1;1;10530;iode_mcg
2028;Jus de citron, pur jus;0;0,4;0,4;0,4;25000;proteines_g
2028;Jus de citron, pur jus;0;6,1;6,1;6,1;31000;glucides_g
2028;Jus de citron, pur jus;0;2,4;2,4;2,4;32000;sucres_g
2028;Jus de citron, pur jus;1;0,85;0,85;0,85;32210;fructose_g
2028;Jus de citron, pur jus;1;0;0;0;32220;galactose_g
2028;Jus de citron, pur jus;1;0,77;0,77;0,77;32250;glucose_g
2028;Jus de citron, pur jus;1;0,024;0,024;0,024;32410;lactose_g
2028;Jus de citron, pur jus;1;0,02;0,02;0,02;32430;maltose_g
2028;Jus de citron, pur jus;1;0,73;0,73;0,73;32480;saccharose_g
2028;Jus de citron, pur jus;0;0;0;0;33110;amidon_g
2028;Jus de citron, pur jus;1;0;0;0;34000;polyols_g
2028;Jus de citron, pur jus;0;0,4;0,4;0,4;34100;fibres_g
2028;Jus de citron, pur jus;0;0,29;0,29;0,29;40000;lipides_g
2028;Jus de citron, pur jus;0;0,038;0,038;0,038;40302;ags_g
2028;Jus de citron, pur jus;0;0,011;0,011;0,011;40303;agmi_g
2028;Jus de citron, pur jus;0;0,085;0,085;0,085;40304;agpi_g
2028;Jus de citron, pur jus;0;0;0;0;40400;ag_04_0_g
2028;Jus de citron, pur jus;0;0;0;0;40600;ag_06_0_g
2028;Jus de citron, pur jus;0;0;0;0;40800;ag_08_0_g
2028;Jus de citron, pur jus;0;0;0;0;41000;ag_10_0_g
2028;Jus de citron, pur jus;0;0;0;0;41200;ag_12_0_g
2028;Jus de citron, pur jus;0;0,001;0,001;0,001;41400;ag_14_0_g
2028;Jus de citron, pur jus;0;0,034;0,034;0,034;41600;ag_16_0_g
2028;Jus de citron, pur jus;0;0,002;0,002;0,002;41800;ag_18_0_g
2028;Jus de citron, pur jus;1;0;0,019;0,0097;41819;ag_18_1_ole_g
2028;Jus de citron, pur jus;1;0,015;0,038;0,026;41826;ag_18_2_lino_g
2028;Jus de citron, pur jus;1;0,01;0,011;0,011;41833;ag_18_3_a_lino_g
2028;Jus de citron, pur jus;1;0;0;0;42046;ag_20_4_ara_g
2028;Jus de citron, pur jus;0;0;0;0;42053;ag_20_5_epa_g
2028;Jus de citron, pur jus;0;0;0;0;42263;ag_20_6_dha_g
2028;Jus de citron, pur jus;0;0;0;0;51200;retinol_mcg
2028;Jus de citron, pur jus;0;2;2;2;51330;beta_carotene_mcg
2028;Jus de citron, pur jus;0;0;0;0;52100;vitamine_d_mcg
2028;Jus de citron, pur jus;0;0,15;0,15;0,15;53100;vitamine_e_mg
2028;Jus de citron, pur jus;0;0;0;0;54101;vitamine_k1_mcg
2028;Jus de citron, pur jus;1;0;0;0;54104;vitamine_k2_mcg
2028;Jus de citron, pur jus;0;24,8;24,8;24,8;55100;vitamine_c_mg
2028;Jus de citron, pur jus;0;0,041;0,041;0,041;56100;vitamine_b1_mg
2028;Jus de citron, pur jus;0;0,009;0,009;0,009;56200;vitamine_b2_mg
2028;Jus de citron, pur jus;0;0,2;0,2;0,2;56310;vitamine_b3_mg
2028;Jus de citron, pur jus;0;0,091;0,091;0,091;56400;vitamine_b5_mg
2028;Jus de citron, pur jus;0;0,043;0,043;0,043;56500;vitamine_b6_mg
2028;Jus de citron, pur jus;0;0;0;0;56600;vitamine_b12_mcg
2028;Jus de citron, pur jus;0;10;10;10;56700;vitamine_b9_mcg
2028;Jus de citron, pur jus;0;0;0;0;60000;alcool_g
2028;Jus de citron, pur jus;1;0;0;0;65000;acides_organiques_g
2028;Jus de citron, pur jus;0;0;0;0;75100;cholesterol_mg
2030;Jus de citron vert, maison;1;124;124;124;332;nrj_kj
2030;Jus de citron vert, maison;1;28,8;28,8;28,8;333;nrj_kcal
2030;Jus de citron vert, maison;0;90,8;90,8;90,8;400;eau_g
2030;Jus de citron vert, maison;0;0,005;0,005;0,005;10004;sel_g
2030;Jus de citron vert, maison;0;2;2;2;10110;sodium_mg
2030;Jus de citron vert, maison;0;8;8;8;10120;magnesium_mg
2030;Jus de citron vert, maison;0;14;14;14;10150;phosphore_mg
2030;Jus de citron vert, maison;0;117;117;117;10190;potassium_mg
2030;Jus de citron vert, maison;0;14;14;14;10200;calcium_mg
2030;Jus de citron vert, maison;0;0,018;0,018;0,018;10251;manganese_mg
2030;Jus de citron vert, maison;0;0,09;0,09;0,09;10260;fer_mg
2030;Jus de citron vert, maison;0;0,027;0,027;0,027;10290;cuivre_mg
2030;Jus de citron vert, maison;0;0,08;0,08;0,08;10300;zinc_mg
2030;Jus de citron vert, maison;1;1,1;10;3,05;10340;selenium_mcg
2030;Jus de citron vert, maison;1;1;1;1;10530;iode_mcg
2030;Jus de citron vert, maison;0;0,42;0,42;0,42;25000;proteines_g
2030;Jus de citron vert, maison;0;1,69;1,69;1,69;31000;glucides_g
2030;Jus de citron vert, maison;0;1,69;1,69;1,69;32000;sucres_g
2030;Jus de citron vert, maison;0;0,61;0,61;0,61;32210;fructose_g
2030;Jus de citron vert, maison;0;0;0;0;32220;galactose_g
2030;Jus de citron vert, maison;0;0,6;0,6;0,6;32250;glucose_g
2030;Jus de citron vert, maison;0;0;0;0;32410;lactose_g
2030;Jus de citron vert, maison;0;0;0;0;32430;maltose_g
2030;Jus de citron vert, maison;0;0,48;0,48;0,48;32480;saccharose_g
2030;Jus de citron vert, maison;0;0;0;0;33110;amidon_g
2030;Jus de citron vert, maison;1;0;0;0;34000;polyols_g
2030;Jus de citron vert, maison;0;0,4;0,4;0,4;34100;fibres_g
2030;Jus de citron vert, maison;0;0,07;0,07;0,07;40000;lipides_g
2030;Jus de citron vert, maison;0;0,008;0,008;0,008;40302;ags_g
2030;Jus de citron vert, maison;0;0,008;0,008;0,008;40303;agmi_g
2030;Jus de citron vert, maison;0;0,023;0,023;0,023;40304;agpi_g
2030;Jus de citron vert, maison;0;0;0;0;40400;ag_04_0_g
2030;Jus de citron vert, maison;0;0;0;0;40600;ag_06_0_g
2030;Jus de citron vert, maison;0;0;0;0;40800;ag_08_0_g
2030;Jus de citron vert, maison;0;0;0;0;41000;ag_10_0_g
2030;Jus de citron vert, maison;0;0;0;0;41200;ag_12_0_g
2030;Jus de citron vert, maison;0;0;0;0;41400;ag_14_0_g
2030;Jus de citron vert, maison;0;0,008;0,008;0,008;41600;ag_16_0_g
2030;Jus de citron vert, maison;0;0;0;0;41800;ag_18_0_g
2030;Jus de citron vert, maison;1;0;0,0047;0,0023;41819;ag_18_1_ole_g
2030;Jus de citron vert, maison;1;0,0035;0,0091;0,0063;41826;ag_18_2_lino_g
2030;Jus de citron vert, maison;1;0,0025;0,0026;0,0026;41833;ag_18_3_a_lino_g
2030;Jus de citron vert, maison;1;0;0;0;42046;ag_20_4_ara_g
2030;Jus de citron vert, maison;0;0;0;0;42053;ag_20_5_epa_g
2030;Jus de citron vert, maison;0;0;0;0;42263;ag_20_6_dha_g
2030;Jus de citron vert, maison;0;0;0;0;51200;retinol_mcg
2030;Jus de citron vert, maison;0;30;30;30;51330;beta_carotene_mcg
2030;Jus de citron vert, maison;0;0;0;0;52100;vitamine_d_mcg
2030;Jus de citron vert, maison;0;0,22;0,22;0,22;53100;vitamine_e_mg
2030;Jus de citron vert, maison;0;0,6;0,6;0,6;54101;vitamine_k1_mcg
2030;Jus de citron vert, maison;1;0;0;0;54104;vitamine_k2_mcg
2030;Jus de citron vert, maison;0;30;30;30;55100;vitamine_c_mg
2030;Jus de citron vert, maison;0;0,025;0,025;0,025;56100;vitamine_b1_mg
2030;Jus de citron vert, maison;0;0,015;0,015;0,015;56200;vitamine_b2_mg
2030;Jus de citron vert, maison;0;0,14;0,14;0,14;56310;vitamine_b3_mg
2030;Jus de citron vert, maison;0;0,12;0,12;0,12;56400;vitamine_b5_mg
2030;Jus de citron vert, maison;0;0,038;0,038;0,038;56500;vitamine_b6_mg
2030;Jus de citron vert, maison;0;0;0;0;56600;vitamine_b12_mcg
2030;Jus de citron vert, maison;0;10;10;10;56700;vitamine_b9_mcg
2030;Jus de citron vert, maison;0;0;0;0;60000;alcool_g
2030;Jus de citron vert, maison;1;6,31;6,31;6,31;65000;acides_organiques_g
2030;Jus de citron vert, maison;0;0;0;0;75100;cholesterol_mg
2031;Jus de citron vert, pur jus;1;102;102;102;332;nrj_kj
2031;Jus de citron vert, pur jus;1;23,9;23,9;23,9;333;nrj_kcal
2031;Jus de citron vert, pur jus;0;92,5;92,5;92,5;400;eau_g
2031;Jus de citron vert, pur jus;0;0,026;0,026;0,026;10004;sel_g
2031;Jus de citron vert, pur jus;0;10,5;10,5;10,5;10110;sodium_mg
2031;Jus de citron vert, pur jus;0;7;7;7;10120;magnesium_mg
2031;Jus de citron vert, pur jus;0;10;10;10;10150;phosphore_mg
2031;Jus de citron vert, pur jus;0;75;75;75;10190;potassium_mg
2031;Jus de citron vert, pur jus;0;12;12;12;10200;calcium_mg
2031;Jus de citron vert, pur jus;0;0,008;0,008;0,008;10251;manganese_mg
2031;Jus de citron vert, pur jus;0;0,23;0,23;0,23;10260;fer_mg
2031;Jus de citron vert, pur jus;0;0,03;0,03;0,03;10290;cuivre_mg
2031;Jus de citron vert, pur jus;0;0,06;0,06;0,06;10300;zinc_mg
2031;Jus de citron vert, pur jus;1;1,1;10;3,05;10340;selenium_mcg
2031;Jus de citron vert, pur jus;0;1,2;1,2;1,2;10530;iode_mcg
2031;Jus de citron vert, pur jus;0;0,25;0,25;0,25;25000;proteines_g
2031;Jus de citron vert, pur jus;0;1,24;1,24;1,24;31000;glucides_g
2031;Jus de citron vert, pur jus;0;1,24;1,24;1,24;32000;sucres_g
2031;Jus de citron vert, pur jus;1;0,44;0,44;0,44;32210;fructose_g
2031;Jus de citron vert, pur jus;1;0;0;0;32220;galactose_g
2031;Jus de citron vert, pur jus;1;0,4;0,4;0,4;32250;glucose_g
2031;Jus de citron vert, pur jus;1;0,012;0,012;0,012;32410;lactose_g
2031;Jus de citron vert, pur jus;1;0,01;0,01;0,01;32430;maltose_g
2031;Jus de citron vert, pur jus;1;0,38;0,38;0,38;32480;saccharose_g
2031;Jus de citron vert, pur jus;1;0;0;0;33110;amidon_g
2031;Jus de citron vert, pur jus;1;0;0;0;34000;polyols_g
2031;Jus de citron vert, pur jus;0;0,45;0,45;0,45;34100;fibres_g
2031;Jus de citron vert, pur jus;0;0,23;0,23;0,23;40000;lipides_g
2031;Jus de citron vert, pur jus;0;0,026;0,026;0,026;40302;ags_g
2031;Jus de citron vert, pur jus;0;0,022;0,022;0,022;40303;agmi_g
2031;Jus de citron vert, pur jus;0;0,064;0,064;0,064;40304;agpi_g
2031;Jus de citron vert, pur jus;0;0;0;0;40400;ag_04_0_g
2031;Jus de citron vert, pur jus;0;0;0;0;40600;ag_06_0_g
2031;Jus de citron vert, pur jus;0;0;0;0;40800;ag_08_0_g
2031;Jus de citron vert, pur jus;0;0;0;0;41000;ag_10_0_g
2031;Jus de citron vert, pur jus;0;0;0;0;41200;ag_12_0_g
2031;Jus de citron vert, pur jus;0;0,001;0,001;0,001;41400;ag_14_0_g
2031;Jus de citron vert, pur jus;0;0,023;0,023;0,023;41600;ag_16_0_g
2031;Jus de citron vert, pur jus;0;0,001;0,001;0,001;41800;ag_18_0_g
2031;Jus de citron vert, pur jus;1;0;0,015;0,0077;41819;ag_18_1_ole_g
2031;Jus de citron vert, pur jus;1;0,012;0,03;0,021;41826;ag_18_2_lino_g
2031;Jus de citron vert, pur jus;1;0,0083;0,0086;0,0085;41833;ag_18_3_a_lino_g
2031;Jus de citron vert, pur jus;1;0;0;0;42046;ag_20_4_ara_g
2031;Jus de citron vert, pur jus;0;0;0;0;42053;ag_20_5_epa_g
2031;Jus de citron vert, pur jus;0;0;0;0;42263;ag_20_6_dha_g
2031;Jus de citron vert, pur jus;0;0;0;0;51200;retinol_mcg
2031;Jus de citron vert, pur jus;0;10;10;10;51330;beta_carotene_mcg
2031;Jus de citron vert, pur jus;0;0;0;0;52100;vitamine_d_mcg
2031;Jus de citron vert, pur jus;0;0,12;0,12;0,12;53100;vitamine_e_mg
2031;Jus de citron vert, pur jus;0;0,5;0,5;0,5;54101;vitamine_k1_mcg
2031;Jus de citron vert, pur jus;1;0;0;0;54104;vitamine_k2_mcg
2031;Jus de citron vert, pur jus;0;6,4;6,4;6,4;55100;vitamine_c_mg
2031;Jus de citron vert, pur jus;0;0,033;0,033;0,033;56100;vitamine_b1_mg
2031;Jus de citron vert, pur jus;0;0,003;0,003;0,003;56200;vitamine_b2_mg
2031;Jus de citron vert, pur jus;0;0,16;0,16;0,16;56310;vitamine_b3_mg
2031;Jus de citron vert, pur jus;0;0,066;0,066;0,066;56400;vitamine_b5_mg
2031;Jus de citron vert, pur jus;0;0,027;0,027;0,027;56500;vitamine_b6_mg
2031;Jus de citron vert, pur jus;0;0;0;0;56600;vitamine_b12_mcg
2031;Jus de citron vert, pur jus;0;8;8;8;56700;vitamine_b9_mcg
2031;Jus de citron vert, pur jus;0;0;0;0;60000;alcool_g
2031;Jus de citron vert, pur jus;0;5;5;5;65000;acides_organiques_g
2031;Jus de citron vert, pur jus;0;0;0;0;75100;cholesterol_mg
2053;Jus de tomate, pur jus (aliment moyen);1;91,7;91,7;91,7;332;nrj_kj
2053;Jus de tomate, pur jus (aliment moyen);1;21,7;21,7;21,7;333;nrj_kcal
2053;Jus de tomate, pur jus (aliment moyen);0;94,1;94,1;94,1;400;eau_g
2053;Jus de tomate, pur jus (aliment moyen);0;0,45;0,45;0,45;10004;sel_g
2053;Jus de tomate, pur jus (aliment moyen);0;175;175;175;10110;sodium_mg
